id_partner,statement_date,statement_nr,marketplace,order_nr,item_nr,brand_en,product_title_en,brand_ar,product_title_ar,awb_nr,sku,partner_sku,fee_name,item_status,ordered_date,shipped_date,delivered_date,currency_code,net_proceeds,referral_fee,fbn_outbound_fee,noon_markup,noon_promo,shipping_fee,other_amounts,total_payment
38594,2025-01-08,PS-38594-AE20250108,noon,NAEH10050486045,NAEH10050486045-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA8728423500A,N53361285A,53361285,Order,delivered,1/6/2025,1/6/2025,1/7/2025,AED,342.0,-37.62,-13.5,0,0.0,0.0,0.0,290.88
38594,2025-01-08,PS-38594-AE20250108,noon,NAEGC0008833425,NAEGC0008833425-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF95396863958A,N53361285A,53361285,Order,delivered,12/30/2024,12/30/2024,1/1/2025,AED,345.7,-38.027,0.0,0,0.0,0.0,0.0,307.673
38594,2025-01-08,PS-38594-AE20250108,noon,NAEH10067488426,NAEH10067488426-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90076411922A,N53361285A,53361285,Order,delivered,1/6/2025,1/7/2025,1/8/2025,AED,323.75,-35.6125,-13.5,0,0.0,0.0,0.0,274.6375
38594,2025-01-08,PS-38594-AE20250108,noon,NAEGC0028651542,NAEGC0028651542-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA3736499628A,N53361285A,53361285,Order,returned,12/28/2024,12/29/2024,12/29/2024,AED,-344.75,37.9225,0.0,0,0.0,0.0,0.0,-306.8275
38594,2025-01-08,PS-38594-AE20250108,noon,NAEGC0005507885,NAEGC0005507885-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PE66543172107A,N53361285A,53361285,Order,delivered,12/30/2024,12/31/2024,1/1/2025,AED,342.0,-37.62,0.0,0,0.0,4.761904762,0.0,309.1419048
38594,2025-01-08,PS-38594-AE20250108,noon,NAEH10095176408,NAEH10095176408-1,Lenovo,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,Intel Celeron/4th Gen/4GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",لينوفو,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,Intel Celeron/4th Gen/4GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",PE68350300235A,N70084865V-1,70084865,Order,delivered,1/6/2025,1/7/2025,1/8/2025,AED,350.0,-21.0,0.0,0,0.0,0.0,0.0,329.0
38594,2025-01-08,PS-38594-AE20250108,noon,NAEH10020083213,NAEH10020083213-2,DELL,Renewed - 65W C type Pin AC Adapter Black With Cable Black,ديل,Renewed - 65W C type Pin AC Adapter Black With Cable Black,PE69544598454A,N70110411V-1,70110411,Order,delivered,1/1/2025,1/1/2025,1/5/2025,AED,10.0,-1.3,0.0,0,0.0,3.1746,0.0,11.8746
38594,2025-01-08,PS-38594-AE20250108,noon,NAEGC0024227450,NAEGC0024227450-1,DELL,Renewed - 65W C type Pin AC Adapter Black With Cable Black,ديل,Renewed - 65W C type Pin AC Adapter Black With Cable Black,PE65328487648A,N70110411V-1,70110411,Order,delivered,12/31/2024,12/31/2024,1/4/2025,AED,16.0,-2.08,0.0,0,0.0,9.523809524,0.0,23.44380952
38594,2025-01-08,PS-38594-AE20250108,noon,NAEH10020083213,NAEH10020083213-1,DELL,Renewed - 65W C type Pin AC Adapter Black With Cable Black,ديل,Renewed - 65W C type Pin AC Adapter Black With Cable Black,PE65713601514A,N70110411V-1,70110411,Order,delivered,1/1/2025,1/1/2025,1/5/2025,AED,10.0,-1.3,0.0,0,0.0,3.1746,0.0,11.8746
38594,2025-01-08,PS-38594-AE20250108,noon,NAEH10020083213,NAEH10020083213-3,DELL,Renewed - 65W C type Pin AC Adapter Black With Cable Black,ديل,Renewed - 65W C type Pin AC Adapter Black With Cable Black,PE63594198377A,N70110411V-1,70110411,Order,delivered,1/1/2025,1/1/2025,1/5/2025,AED,10.0,-1.3,0.0,0,0.0,3.1746,0.0,11.8746
38594,2025-01-15,PS-38594-AE20250115,noon,,,,,,,,,,Inventory Removal Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,316.3044,316.3044
38594,2025-01-15,PS-38594-AE20250115,noon,,,,,,,,,,Inventory Removal Fee (Subsidy),shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-75.0054,-75.0054
38594,2025-01-15,PS-38594-AE20250115,noon,,,,,,,,,,RTV Removal Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-20.79,-20.79
38594,2025-01-15,PS-38594-AE20250115,noon,,,,,,,,,,VAT Payable,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-25.99,-25.99
38594,2025-01-15,PS-38594-AE20250115,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-8.12,-8.12
38594,2025-01-15,PS-38594-AE20250115,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-7.12,-7.12
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10065658763,NAEH10065658763-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA2003592143A,N53361285A,53361285,Order,returned,1/11/2025,1/11/2025,1/12/2025,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10049194877,NAEH10049194877-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA9138502579A,N53361285A,53361285,Order,delivered,1/13/2025,1/13/2025,1/14/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10063542771,NAEH10063542771-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96555432328A,N53361285A,53361285,Order,delivered,1/7/2025,1/8/2025,1/10/2025,AED,342.0,-37.62,-13.5,0,0.0,0.0,0.0,290.88
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10025371103,NAEH10025371103-3,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA9428118270A,N53361285A,53361285,Order,returned,1/11/2025,1/11/2025,1/12/2025,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10024859905,NAEH10024859905-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96285782828A,N53361285A,53361285,Order,delivered,1/13/2025,1/13/2025,1/14/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10003660825,NAEH10003660825-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA7839339530A,N53361285A,53361285,Order,delivered,1/13/2025,1/13/2025,1/15/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10089463817,NAEH10089463817-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF98121321291A,N53361285A,53361285,Order,delivered,1/11/2025,1/11/2025,1/12/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10053424486,NAEH10053424486-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA0145139128A,N53361285A,53361285,Order,returned,1/6/2025,1/7/2025,1/7/2025,AED,-323.75,35.6125,0.0,0,0.0,0.0,0.0,-288.1375
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10003289430,NAEH10003289430-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF91166974508A,N53361285A,53361285,Order,delivered,1/12/2025,1/12/2025,1/13/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10031443808,NAEH10031443808-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF91751393585A,N53361285A,53361285,Order,returned,1/12/2025,1/12/2025,1/13/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10011972893,NAEH10011972893-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF97841447444A,N53361285A,53361285,Order,delivered,1/11/2025,1/12/2025,1/13/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10040665328,NAEH10040665328-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF95429779701A,N53361285A,53361285,Order,delivered,1/12/2025,1/12/2025,1/13/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEGC0078139026,NAEGC0078139026-3,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99722212972A,N53361285A,53361285,Order,returned,12/30/2024,12/30/2024,12/31/2024,AED,-343.9,37.829,0.0,0,0.0,0.0,0.0,-306.071
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10034705141,NAEH10034705141-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF98870640419A,N53361285A,53361285,Order,delivered,1/13/2025,1/13/2025,1/13/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10025371103,NAEH10025371103-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA9428118270A,N53361285A,53361285,Order,delivered,1/11/2025,1/11/2025,1/12/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10081202411,NAEH10081202411-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96024797614A,N53361285A,53361285,Order,returned,1/11/2025,1/11/2025,1/11/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10009347808,NAEH10009347808-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF93743902529A,N53361285A,53361285,Order,returned,1/5/2025,1/5/2025,1/7/2025,AED,-368.95,40.5845,0.0,0,0.0,0.0,0.0,-328.3655
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10017441671,NAEH10017441671-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF91194444694A,N53361285A,53361285,Order,delivered,1/12/2025,1/12/2025,1/13/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10028528922,NAEH10028528922-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90743714736A,N53361285A,53361285,Order,delivered,1/13/2025,1/13/2025,1/14/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10032222649,NAEH10032222649-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99821887928A,N53361285A,53361285,Order,delivered,1/13/2025,1/13/2025,1/14/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10028528922,NAEH10028528922-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90743714736A,N53361285A,53361285,Order,delivered,1/13/2025,1/13/2025,1/14/2025,AED,341.5,-37.565,-13.5,0,0.0,0.0,0.0,290.435
38594,2025-01-15,PS-38594-AE20250115,noon,NAEH10095176408,NAEH10095176408-1,Lenovo,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,Intel Celeron/4th Gen/4GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",لينوفو,"Renewed - Thinkpad 11e Yoga Laptop With 11.6-Inch HD Touch Screen Display,Intel Celeron/4th Gen/4GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",PE68350300235A,N70084865V-1,70084865,Order,delivered,1/6/2025,1/7/2025,1/8/2025,AED,0.0,0.0,0.0,0,0.0,4.761904762,0.0,4.761904762
38594,2025-01-22,PS-38594-AE20250122,noon,,,,,,,,,,VAT Payable,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-20.63,-20.63
38594,2025-01-22,PS-38594-AE20250122,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-7.51,-7.51
38594,2025-01-22,PS-38594-AE20250122,noon,NAEGC0063783644,NAEGC0063783644-1,,,,,,,,Cancellation Fee,,12/31/2024,,,AED,0.0,0.0,0.0,0,0.0,0.0,-19.52,-19.52
38594,2025-01-22,PS-38594-AE20250122,noon,NAEGC0044829231,NAEGC0044829231-1,,,,,,,,Cancellation Fee,,12/30/2024,,,AED,0.0,0.0,0.0,0,0.0,0.0,-20.52,-20.52
38594,2025-01-22,PS-38594-AE20250122,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-3.18,-3.18
38594,2025-01-22,PS-38594-AE20250122,noon,NAEH10033158234,,,,,,PE64952513142A,,,Directship Outbound Fee,shipped,1/14/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-15.5,-15.5
38594,2025-01-22,PS-38594-AE20250122,noon,NAEGC0080128950,NAEGC0080128950-1,,,,,,,,Cancellation Fee,,12/30/2024,,,AED,0.0,0.0,0.0,0,0.0,0.0,-20.52,-20.52
38594,2025-01-22,PS-38594-AE20250122,noon,NAEH10033158234,NAEH10033158234-1,Lenovo,"Refurbished - Thinkpad T450 Notebook Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/16GB RAM/256GB SSD/Intel HD Graphics 5550 English Black",لينوفو,مستعمل ومجدد - لابتوب نوت بوك ثينك باد T450 (2015) بشاشة مقاس 14 بوصة ومعالج إنتل كور i5/ الجيل الخامس/ ذاكرة رام سعة 16 جيجابايت/ محرك أقراص SSD سعة 240 جيجابايت/ بطاقة رسومات إنتل 5550 عالية الوضوح سعة 1 جيجابايت اللغة الإنجليزية أسود,PE64952513142A,N51438096A,51438096,Order,delivered,1/14/2025,1/15/2025,1/16/2025,AED,350.0,-38.5,0.0,0,0.0,4.761904762,0.0,316.2619048
38594,2025-01-22,PS-38594-AE20250122,noon,NAEH10031443808,NAEH10031443808-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF91751393585A,N53361285A,53361285,Order,returned,1/12/2025,1/12/2025,1/13/2025,AED,-341.5,37.565,0.0,0,0.0,0.0,0.0,-303.935
38594,2025-01-22,PS-38594-AE20250122,noon,NAEH10064319071,NAEH10064319071-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99871170442A,N53361285A,53361285,Order,delivered,1/20/2025,1/20/2025,1/21/2025,AED,343.45,-37.7795,-13.5,0,0.0,0.0,0.0,292.1705
38594,2025-01-22,PS-38594-AE20250122,noon,NAEH10024383068,NAEH10024383068-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF94870139888A,N53361285A,53361285,Order,delivered,1/20/2025,1/20/2025,1/21/2025,AED,343.45,-37.7795,-13.5,0,0.0,0.0,0.0,292.1705
38594,2025-01-22,PS-38594-AE20250122,noon,NAEH10021222296,NAEH10021222296-3,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96810537607A,N53361285A,53361285,Order,returned,1/19/2025,1/20/2025,1/20/2025,AED,363.95,-40.0345,-13.5,0,0.0,0.0,0.0,310.4155
